case_folding,cleaned,normalization,tokenize,remove_stopwords,lemmatization,text_string_lemma
"pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan",pesan tanggal dikirim tanggal padahal tgl sdh harus dibawa terbang kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan,pesan tanggal dikirim tanggal padahal tanggal sudah harus dibawa terbang kecewa karena sudah dua kali mendapatkan pelayanan yang kurang menyenangkan,"['pesan', 'tanggal', 'dikirim', 'tanggal', 'padahal', 'tanggal', 'sudah', 'harus', 'dibawa', 'terbang', 'kecewa', 'karena', 'sudah', 'dua', 'kali', 'mendapatkan', 'pelayanan', 'yang', 'kurang', 'menyenangkan']","['pesan', 'dikirim', 'dibawa', 'terbang', 'kecewa', 'pelayanan', 'menyenangkan']","['pesan', 'kirim', 'bawa', 'terbang', 'kecewa', 'layan', 'senang']",pesan kirim bawa terbang kecewa layan senang
"pesan tanggal 1 dikirim tanggal 5, padahal tgl 6 sdh harus dibawa terbang. kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan. padahal produk bagus dan selama ini selalu jadi pengguna setia avoskin",pesan tanggal dikirim tanggal padahal tgl sdh harus dibawa terbang kecewa karena sdh dua kali mendapatkan pelayanan yg kurang menyenangkan padahal produk bagus dan selama ini selalu jadi pengguna setia avoskin,pesan tanggal dikirim tanggal padahal tanggal sudah harus dibawa terbang kecewa karena sudah dua kali mendapatkan pelayanan yang kurang menyenangkan padahal produk bagus dan selama ini selalu jadi pengguna setia avoskin,"['pesan', 'tanggal', 'dikirim', 'tanggal', 'padahal', 'tanggal', 'sudah', 'harus', 'dibawa', 'terbang', 'kecewa', 'karena', 'sudah', 'dua', 'kali', 'mendapatkan', 'pelayanan', 'yang', 'kurang', 'menyenangkan', 'padahal', 'produk', 'bagus', 'dan', 'selama', 'ini', 'selalu', 'jadi', 'pengguna', 'setia', 'avoskin']","['pesan', 'dikirim', 'dibawa', 'terbang', 'kecewa', 'pelayanan', 'menyenangkan', 'produk', 'bagus', 'pengguna', 'setia', 'avoskin']","['pesan', 'kirim', 'bawa', 'terbang', 'kecewa', 'layan', 'senang', 'produk', 'bagus', 'guna', 'setia', 'avoskin']",pesan kirim bawa terbang kecewa layan senang produk bagus guna setia avoskin
oke bgt sih admin mau ngejelasi detail…,oke bgt sih admin mau ngejelasi detail,oke banget sih admin mau menjelaskan detail,"['oke', 'banget', 'sih', 'admin', 'mau', 'menjelaskan', 'detail']","['oke', 'banget', 'admin', 'detail']","['oke', 'banget', 'admin', 'detail']",oke banget admin detail
produknya dibungkus kardus bolong bolong gitu bikin trigger trypophobia. norak banget,produknya dibungkus kardus bolong bolong gitu bikin trigger trypophobia norak banget,produknya dibungkus kardus bolong bolong begitu bikin trigger trypophobia norak banget,"['produknya', 'dibungkus', 'kardus', 'bolong', 'bolong', 'begitu', 'bikin', 'trigger', 'trypophobia', 'norak', 'banget']","['produknya', 'dibungkus', 'kardus', 'bolong', 'bolong', 'trigger', 'trypophobia', 'norak', 'banget']","['produk', 'bungkus', 'kardus', 'bolong', 'bolong', 'trigger', 'trypophobia', 'norak', 'banget']",produk bungkus kardus bolong bolong trigger trypophobia norak banget
"ringan di muka, cocok untuk kulit berminyak dan udh pke seminggu aman di muka aku",ringan di muka cocok untuk kulit berminyak dan udh pke seminggu aman di muka aku,ringan di muka cocok untuk kulit berminyak dan sudah pakai seminggu aman di muka aku,"['ringan', 'di', 'muka', 'cocok', 'untuk', 'kulit', 'berminyak', 'dan', 'sudah', 'pakai', 'seminggu', 'aman', 'di', 'muka', 'aku']","['ringan', 'muka', 'cocok', 'kulit', 'berminyak', 'pakai', 'seminggu', 'aman', 'muka']","['ringan', 'muka', 'cocok', 'kulit', 'minyak', 'pakai', 'minggu', 'aman', 'muka']",ringan muka cocok kulit minyak pakai minggu aman muka
baru pertama kali nyoba semoga cocok,baru pertama kali nyoba semoga cocok,baru pertama kali mencoba semoga cocok,"['baru', 'pertama', 'kali', 'mencoba', 'semoga', 'cocok']","['mencoba', 'semoga', 'cocok']","['coba', 'moga', 'cocok']",coba moga cocok
mantap sangat puas,mantap sangat puas,mantap sangat puas,"['mantap', 'sangat', 'puas']","['mantap', 'puas']","['mantap', 'puas']",mantap puas
belum nyoba,belum nyoba,belum mencoba,"['belum', 'mencoba']",['mencoba'],['coba'],coba
pesanan sesuai dengan gambar,pesanan sesuai dengan gambar,pesanan sesuai dengan gambar,"['pesanan', 'sesuai', 'dengan', 'gambar']","['pesanan', 'gambar']","['pesan', 'gambar']",pesan gambar
"avoskin seri miraculous udah gak perlu diragukan lagi sih. udah repurchase berbotol-botol, mulai packagingnya botol plastik sampai sekarang botol kaca. buat teman-teman yang punya masalah kulit kusam, whitehead dan blackhead, udah wajib punya produk sih  best!",avoskin seri miraculous udah gak perlu diragukan lagi sih udah repurchase berbotol botol mulai packagingnya botol plastik sampai sekarang botol kaca buat teman teman yang punya masalah kulit kusam whitehead dan blackhead udah wajib punya produk sih best,avoskin seri miraculous sudah enggak perlu diragukan lagi sih sudah repurchase berbotol botol mulai packagingnya botol plastik sampai sekarang botol kaca buat teman teman yang punya masalah kulit kusam whitehead dan blackhead sudah wajib punya produk sih best,"['avoskin', 'seri', 'miraculous', 'sudah', 'enggak', 'perlu', 'diragukan', 'lagi', 'sih', 'sudah', 'repurchase', 'berbotol', 'botol', 'mulai', 'packagingnya', 'botol', 'plastik', 'sampai', 'sekarang', 'botol', 'kaca', 'buat', 'teman', 'teman', 'yang', 'punya', 'masalah', 'kulit', 'kusam', 'whitehead', 'dan', 'blackhead', 'sudah', 'wajib', 'punya', 'produk', 'sih', 'best']","['avoskin', 'seri', 'miraculous', 'diragukan', 'repurchase', 'berbotol', 'botol', 'packagingnya', 'botol', 'plastik', 'botol', 'kaca', 'kulit', 'kusam', 'whitehead', 'blackhead', 'wajib', 'produk', 'best']","['avoskin', 'seri', 'miraculous', 'ragu', 'repurchase', 'botol', 'botol', 'packagingnya', 'botol', 'plastik', 'botol', 'kaca', 'kulit', 'kusam', 'whitehead', 'blackhead', 'wajib', 'produk', 'best']",avoskin seri miraculous ragu repurchase botol botol packagingnya botol plastik botol kaca kulit kusam whitehead blackhead wajib produk best
bismillah semoga cocok,bismillah semoga cocok,bismillah semoga cocok,"['bismillah', 'semoga', 'cocok']","['bismillah', 'semoga', 'cocok']","['bismillah', 'moga', 'cocok']",bismillah moga cocok
dapet harga murce pakai voc beli lokal👍 baru nyobain semoga cocok.,dapet harga murce pakai voc beli lokal baru nyobain semoga cocok,dapat harga murce pakai voc beli lokal baru mencoba semoga cocok,"['dapat', 'harga', 'murce', 'pakai', 'voc', 'beli', 'lokal', 'baru', 'mencoba', 'semoga', 'cocok']","['harga', 'murce', 'pakai', 'voc', 'beli', 'lokal', 'mencoba', 'semoga', 'cocok']","['harga', 'murce', 'pakai', 'voc', 'beli', 'lokal', 'coba', 'moga', 'cocok']",harga murce pakai voc beli lokal coba moga cocok
dulu pernah pakai dan emang mantul bgt serum alpha yg ini. malem pakai paginya glowing.,dulu pernah pakai dan emang mantul bgt serum alpha yg ini malem pakai paginya glowing,dulu pernah pakai dan memang mantul banget serum alpha yang ini malam pakai paginya glowing,"['dulu', 'pernah', 'pakai', 'dan', 'memang', 'mantul', 'banget', 'serum', 'alpha', 'yang', 'ini', 'malam', 'pakai', 'paginya', 'glowing']","['pakai', 'mantul', 'banget', 'serum', 'alpha', 'malam', 'pakai', 'paginya', 'glowing']","['pakai', 'mantul', 'banget', 'serum', 'alpha', 'malam', 'pakai', 'pagi', 'glowing']",pakai mantul banget serum alpha malam pakai pagi glowing
clearance sale tp dapet produknya yg exp tahun depan mantapppp,clearance sale tp dapet produknya yg exp tahun depan mantapppp,clearance sale tapi dapat produknya yang exp tahun depan mantap,"['clearance', 'sale', 'tapi', 'dapat', 'produknya', 'yang', 'exp', 'tahun', 'depan', 'mantap']","['clearance', 'sale', 'produknya', 'exp', 'mantap']","['clearance', 'sale', 'produk', 'exp', 'mantap']",clearance sale produk exp mantap
"baru pakai semingguan, lumayan ngaruh di tipe kulit wajahku yg berminyak",baru pakai semingguan lumayan ngaruh di tipe kulit wajahku yg berminyak,baru pakai semingguan lumayan ngaruh di tipe kulit wajahku yang berminyak,"['baru', 'pakai', 'semingguan', 'lumayan', 'ngaruh', 'di', 'tipe', 'kulit', 'wajahku', 'yang', 'berminyak']","['pakai', 'semingguan', 'lumayan', 'ngaruh', 'tipe', 'kulit', 'wajahku', 'berminyak']","['pakai', 'minggu', 'lumayan', 'ngaruh', 'tipe', 'kulit', 'wajah', 'minyak']",pakai minggu lumayan ngaruh tipe kulit wajah minyak
udah 3 tahun pake produk ini,udah tahun pake produk ini,sudah tahun pakai produk ini,"['sudah', 'tahun', 'pakai', 'produk', 'ini']","['pakai', 'produk']","['pakai', 'produk']",pakai produk
"agak pliket di kulit saya, tapi tdk menimbulkan jerawat. tipe kulitku kombinasi",agak pliket di kulit saya tapi tdk menimbulkan jerawat tipe kulitku kombinasi,agak pliket di kulit saya tapi tidak menimbulkan jerawat tipe kulitku kombinasi,"['agak', 'pliket', 'di', 'kulit', 'saya', 'tapi', 'tidak', 'menimbulkan', 'jerawat', 'tipe', 'kulitku', 'kombinasi']","['pliket', 'kulit', 'menimbulkan', 'jerawat', 'tipe', 'kulitku', 'kombinasi']","['pliket', 'kulit', 'timbul', 'jerawat', 'tipe', 'kulit', 'kombinasi']",pliket kulit timbul jerawat tipe kulit kombinasi
👍👍👍the best !!!... tq yaa 😉,the best tq yaa,the best terima kasih ya,"['the', 'best', 'terima', 'kasih', 'ya']","['best', 'terima', 'kasih']","['best', 'terima', 'kasih']",best terima kasih
andalan ketika lagi brutusan 😬,andalan ketika lagi brutusan,andalan ketika lagi beruntusan,"['andalan', 'ketika', 'lagi', 'beruntusan']","['andalan', 'beruntusan']","['andal', 'beruntus']",andal beruntus
produknya original sangat memuaskan,produknya original sangat memuaskan,produknya original sangat memuaskan,"['produknya', 'original', 'sangat', 'memuaskan']","['produknya', 'original', 'memuaskan']","['produk', 'original', 'muas']",produk original muas
"agak sedikit kecewa karena pesanan tidak sesuai dengan apa yang ada di deskripsi dan display foto. sewaktu pesanan saya memesan paket skincare loveable-exfoliating kit for oily yang berisi dua macam skincare yaitu: salycylic acid (serum), dan moisturizer. yang dateng malah lactic acid tidak sesuai dengan apa yang dipesan tetapi untuk moisturizernya tepat. begitu juga saya salah lupa tidak me-record vidio unboxing jadi tidak bisa mengajukan complain. semoga tim avoskin lebih teliti lagi.",agak sedikit kecewa karena pesanan tidak sesuai dengan apa yang ada di deskripsi dan display foto sewaktu pesanan saya memesan paket skincare loveable exfoliating kit for oily yang berisi dua macam skincare yaitu salycylic acid serum dan moisturizer yang dateng malah lactic acid tidak sesuai dengan apa yang dipesan tetapi untuk moisturizernya tepat begitu juga saya salah lupa tidak me record vidio unboxing jadi tidak bisa mengajukan complain semoga tim avoskin lebih teliti lagi,agak sedikit kecewa karena pesanan tidak sesuai dengan apa yang ada di deskripsi dan display foto sewaktu pesanan saya memesan paket skincare loveable exfoliating kit for oily yang berisi dua macam skincare yaitu salycylic acid serum dan moisturizer yang datang malah lactic acid tidak sesuai dengan apa yang dipesan tetapi untuk moisturizernya tepat begitu juga saya salah lupa tidak me record vidio unboxing jadi tidak bisa mengajukan complain semoga tim avoskin lebih teliti lagi,"['agak', 'sedikit', 'kecewa', 'karena', 'pesanan', 'tidak', 'sesuai', 'dengan', 'apa', 'yang', 'ada', 'di', 'deskripsi', 'dan', 'display', 'foto', 'sewaktu', 'pesanan', 'saya', 'memesan', 'paket', 'skincare', 'loveable', 'exfoliating', 'kit', 'for', 'oily', 'yang', 'berisi', 'dua', 'macam', 'skincare', 'yaitu', 'salycylic', 'acid', 'serum', 'dan', 'moisturizer', 'yang', 'datang', 'malah', 'lactic', 'acid', 'tidak', 'sesuai', 'dengan', 'apa', 'yang', 'dipesan', 'tetapi', 'untuk', 'moisturizernya', 'tepat', 'begitu', 'juga', 'saya', 'salah', 'lupa', 'tidak', 'me', 'record', 'vidio', 'unboxing', 'jadi', 'tidak', 'bisa', 'mengajukan', 'complain', 'semoga', 'tim', 'avoskin', 'lebih', 'teliti', 'lagi']","['kecewa', 'pesanan', 'deskripsi', 'display', 'foto', 'pesanan', 'memesan', 'paket', 'skincare', 'loveable', 'exfoliating', 'kit', 'oily', 'berisi', 'skincare', 'salycylic', 'acid', 'serum', 'moisturizer', 'lactic', 'acid', 'dipesan', 'moisturizernya', 'lupa', 'record', 'vidio', 'unboxing', 'mengajukan', 'complain', 'semoga', 'tim', 'avoskin', 'teliti']","['kecewa', 'pesan', 'deskripsi', 'display', 'foto', 'pesan', 'mes', 'paket', 'skincare', 'loveable', 'exfoliating', 'kit', 'oily', 'isi', 'skincare', 'salycylic', 'acid', 'serum', 'moisturizer', 'lactic', 'acid', 'pes', 'moisturizernya', 'lupa', 'record', 'vidio', 'unboxing', 'aju', 'complain', 'moga', 'tim', 'avoskin', 'teliti']",kecewa pesan deskripsi display foto pesan mes paket skincare loveable exfoliating kit oily isi skincare salycylic acid serum moisturizer lactic acid pes moisturizernya lupa record vidio unboxing aju complain moga tim avoskin teliti
dipake agak cekit cekit yaa tapi besok paginya langsung glowing oiya aku pakenya ga tiap hari tapi 3 hari sekali aja karna kulit aku sensitif,dipake agak cekit cekit yaa tapi besok paginya langsung glowing oiya aku pakenya ga tiap hari tapi hari sekali aja karna kulit aku sensitif,dipakai agak cekit cekit ya tapi besok paginya langsung glowing oiya aku pakenya enggak tiap hari tapi hari sekali saja karena kulit aku sensitif,"['dipakai', 'agak', 'cekit', 'cekit', 'ya', 'tapi', 'besok', 'paginya', 'langsung', 'glowing', 'oiya', 'aku', 'pakenya', 'enggak', 'tiap', 'hari', 'tapi', 'hari', 'sekali', 'saja', 'karena', 'kulit', 'aku', 'sensitif']","['dipakai', 'cekit', 'cekit', 'besok', 'paginya', 'glowing', 'pakenya', 'kulit', 'sensitif']","['pakai', 'cekit', 'cekit', 'besok', 'pagi', 'glowing', 'pakenya', 'kulit', 'sensitif']",pakai cekit cekit besok pagi glowing pakenya kulit sensitif
mantab,mantab,mantap,['mantap'],['mantap'],['mantap'],mantap
beli lagi lagi,beli lagi lagi,beli lagi lagi,"['beli', 'lagi', 'lagi']",['beli'],['beli'],beli
"sudah botol keberapa, cocok",sudah botol keberapa cocok,sudah botol keberapa cocok,"['sudah', 'botol', 'keberapa', 'cocok']","['botol', 'keberapa', 'cocok']","['botol', 'berapa', 'cocok']",botol berapa cocok
tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar,tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar,tipe kulitku berminyak masalah kulitku jerawat masalah kulitku pori besar,"['tipe', 'kulitku', 'berminyak', 'masalah', 'kulitku', 'jerawat', 'masalah', 'kulitku', 'pori', 'besar']","['tipe', 'kulitku', 'berminyak', 'kulitku', 'jerawat', 'kulitku', 'pori']","['tipe', 'kulit', 'minyak', 'kulit', 'jerawat', 'kulit', 'pori']",tipe kulit minyak kulit jerawat kulit pori
baguss,baguss,bagus,['bagus'],['bagus'],['bagus'],bagus
packingan rapi dan bagus sekali,packingan rapi dan bagus sekali,packingan rapi dan bagus sekali,"['packingan', 'rapi', 'dan', 'bagus', 'sekali']","['packingan', 'rapi', 'bagus']","['packingan', 'rapi', 'bagus']",packingan rapi bagus
"dpt eks 2/25, packinganny aman banget pke kerdus sama paperwrap, alhamdulillah cocok dimuka ak yg berjerawat, pengemasanny cepat and pengirimanny jg super cepet",dpt eks packinganny aman banget pke kerdus sama paperwrap alhamdulillah cocok dimuka ak yg berjerawat pengemasanny cepat and pengirimanny jg super cepet,dapat eks packinganny aman banget pakai kerdus sama paperwrap alhamdulillah cocok dimuka aku yang berjerawat pengemasan cepat and pengiriman juga super cepat,"['dapat', 'eks', 'packinganny', 'aman', 'banget', 'pakai', 'kerdus', 'sama', 'paperwrap', 'alhamdulillah', 'cocok', 'dimuka', 'aku', 'yang', 'berjerawat', 'pengemasan', 'cepat', 'and', 'pengiriman', 'juga', 'super', 'cepat']","['eks', 'packinganny', 'aman', 'banget', 'pakai', 'kerdus', 'paperwrap', 'cocok', 'dimuka', 'berjerawat', 'pengemasan', 'cepat', 'pengiriman', 'super', 'cepat']","['eks', 'packinganny', 'aman', 'banget', 'pakai', 'kerdus', 'paperwrap', 'cocok', 'muka', 'jerawat', 'emas', 'cepat', 'kirim', 'super', 'cepat']",eks packinganny aman banget pakai kerdus paperwrap cocok muka jerawat emas cepat kirim super cepat
"bagus untuk masalah kulitku jerawat
pengiriman cepat dan aman
terima kasih seller",bagus untuk masalah kulitku jerawat pengiriman cepat dan aman terima kasih seller,bagus untuk masalah kulitku jerawat pengiriman cepat dan aman terima kasih seller,"['bagus', 'untuk', 'masalah', 'kulitku', 'jerawat', 'pengiriman', 'cepat', 'dan', 'aman', 'terima', 'kasih', 'seller']","['bagus', 'kulitku', 'jerawat', 'pengiriman', 'cepat', 'aman', 'terima', 'kasih', 'seller']","['bagus', 'kulit', 'jerawat', 'kirim', 'cepat', 'aman', 'terima', 'kasih', 'seller']",bagus kulit jerawat kirim cepat aman terima kasih seller
belum coba,belum coba,belum coba,"['belum', 'coba']",['coba'],['coba'],coba
"spf teringan. cocok dikulit. kemasan mungil, traveling friendly.",spf teringan cocok dikulit kemasan mungil traveling friendly,spf teringan cocok dikulit kemasan mungil traveling friendly,"['spf', 'teringan', 'cocok', 'dikulit', 'kemasan', 'mungil', 'traveling', 'friendly']","['spf', 'teringan', 'cocok', 'dikulit', 'kemasan', 'mungil', 'traveling', 'friendly']","['spf', 'tering', 'cocok', 'kulit', 'kemas', 'mungil', 'traveling', 'friendly']",spf tering cocok kulit kemas mungil traveling friendly
"produk sesuai, sudah dicoba, menghidrasi sepanjang hari.",produk sesuai sudah dicoba menghidrasi sepanjang hari,produk sesuai sudah dicoba menghidrasi sepanjang hari,"['produk', 'sesuai', 'sudah', 'dicoba', 'menghidrasi', 'sepanjang', 'hari']","['produk', 'dicoba', 'menghidrasi']","['produk', 'coba', 'hidrasi']",produk coba hidrasi
"tipe kulitku berminyak, semoga cocok",tipe kulitku berminyak semoga cocok,tipe kulitku berminyak semoga cocok,"['tipe', 'kulitku', 'berminyak', 'semoga', 'cocok']","['tipe', 'kulitku', 'berminyak', 'semoga', 'cocok']","['tipe', 'kulit', 'minyak', 'moga', 'cocok']",tipe kulit minyak moga cocok
"selalu pake serum ini utk mencerahkan, tekstur bening kental, yapi pengirimannya super lamaaaaaa sampe seminggu😃",selalu pake serum ini utk mencerahkan tekstur bening kental yapi pengirimannya super lamaaaaaa sampe seminggu,selalu pakai serum ini untuk mencerahkan tekstur bening kental tapi pengirimannya super lama sampai seminggu,"['selalu', 'pakai', 'serum', 'ini', 'untuk', 'mencerahkan', 'tekstur', 'bening', 'kental', 'tapi', 'pengirimannya', 'super', 'lama', 'sampai', 'seminggu']","['pakai', 'serum', 'mencerahkan', 'tekstur', 'bening', 'kental', 'pengirimannya', 'super', 'seminggu']","['pakai', 'serum', 'cerah', 'tekstur', 'bening', 'kental', 'kirim', 'super', 'minggu']",pakai serum cerah tekstur bening kental kirim super minggu
"pembelian kesekian kalinya. kulit jadi kenyal, sehat dan tampak lebih muda.",pembelian kesekian kalinya kulit jadi kenyal sehat dan tampak lebih muda,pembelian kesekian kalinya kulit jadi kenyal sehat dan tampak lebih muda,"['pembelian', 'kesekian', 'kalinya', 'kulit', 'jadi', 'kenyal', 'sehat', 'dan', 'tampak', 'lebih', 'muda']","['pembelian', 'kesekian', 'kalinya', 'kulit', 'kenyal', 'sehat', 'muda']","['beli', 'sekian', 'kali', 'kulit', 'kenyal', 'sehat', 'muda']",beli sekian kali kulit kenyal sehat muda
